Date&Time(GMT),"Value of hourly average sea water temperature measured at depth 11.6 m, 2km from shore line (Hadera) - degrees Celsius",
9/2/1994 12:00,,
9/2/1994 13:00,,
9/2/1994 14:00,,
9/2/1994 15:00,,
9/2/1994 16:00,,
9/2/1994 17:00,,
9/2/1994 18:00,,
9/2/1994 19:00,,
9/2/1994 20:00,,
9/2/1994 21:00,,
9/2/1994 22:00,,
9/2/1994 23:00,,
10/2/1994 0:00,,
10/2/1994 1:00,,
10/2/1994 2:00,,
10/2/1994 3:00,,
10/2/1994 4:00,,
10/2/1994 5:00,,
10/2/1994 6:00,,
10/2/1994 7:00,,
10/2/1994 8:00,,
10/2/1994 9:00,,
10/2/1994 10:00,,
10/2/1994 11:00,,
10/2/1994 12:00,18.03,
10/2/1994 13:00,18.10,
10/2/1994 14:00,18.14,
10/2/1994 15:00,18.16,
10/2/1994 16:00,18.17,
10/2/1994 17:00,18.17,
10/2/1994 18:00,18.16,
10/2/1994 19:00,18.16,
10/2/1994 20:00,18.14,
10/2/1994 21:00,18.13,
10/2/1994 22:00,18.13,
10/2/1994 23:00,18.10,
11/2/1994 0:00,18.08,
11/2/1994 1:00,18.07,
11/2/1994 2:00,18.07,
11/2/1994 3:00,18.07,
11/2/1994 4:00,18.06,
11/2/1994 5:00,18.03,
11/2/1994 6:00,18.00,
11/2/1994 7:00,17.99,
11/2/1994 8:00,17.99,
11/2/1994 9:00,17.98,
11/2/1994 10:00,17.96,
11/2/1994 11:00,17.95,
11/2/1994 12:00,17.96,
11/2/1994 13:00,17.96,
11/2/1994 14:00,17.95,
11/2/1994 15:00,17.95,
11/2/1994 16:00,17.94,
11/2/1994 17:00,17.93,
11/2/1994 18:00,17.93,
11/2/1994 19:00,17.93,
11/2/1994 20:00,17.93,
11/2/1994 21:00,17.92,
11/2/1994 22:00,17.92,
11/2/1994 23:00,17.90,
12/2/1994 0:00,17.88,
12/2/1994 1:00,17.87,
12/2/1994 2:00,17.86,
12/2/1994 3:00,17.84,
12/2/1994 4:00,17.83,
12/2/1994 5:00,17.82,
12/2/1994 6:00,17.81,
12/2/1994 7:00,17.81,
12/2/1994 8:00,17.83,
12/2/1994 9:00,17.83,
12/2/1994 10:00,17.84,
12/2/1994 11:00,17.84,
12/2/1994 12:00,17.85,
12/2/1994 13:00,17.86,
12/2/1994 14:00,17.84,
12/2/1994 15:00,17.81,
12/2/1994 16:00,17.84,
12/2/1994 17:00,17.84,
12/2/1994 18:00,17.83,
12/2/1994 19:00,17.85,
12/2/1994 20:00,17.81,
12/2/1994 21:00,17.72,
12/2/1994 22:00,17.73,
12/2/1994 23:00,17.78,
13/2/1994 0:00,17.82,
13/2/1994 1:00,17.81,
13/2/1994 2:00,17.78,
13/2/1994 3:00,17.72,
13/2/1994 4:00,17.68,
13/2/1994 5:00,17.62,
13/2/1994 6:00,17.57,
13/2/1994 7:00,17.56,
13/2/1994 8:00,17.57,
13/2/1994 9:00,17.55,
13/2/1994 10:00,17.57,
13/2/1994 11:00,17.63,
13/2/1994 12:00,17.72,
13/2/1994 13:00,17.78,
13/2/1994 14:00,17.79,
13/2/1994 15:00,17.79,
13/2/1994 16:00,17.80,
13/2/1994 17:00,17.80,
13/2/1994 18:00,17.83,
13/2/1994 19:00,17.84,
13/2/1994 20:00,17.84,
13/2/1994 21:00,17.82,
13/2/1994 22:00,17.80,
13/2/1994 23:00,17.78,
14/2/1994 0:00,17.75,
14/2/1994 1:00,17.73,
14/2/1994 2:00,17.74,
14/2/1994 3:00,17.73,
14/2/1994 4:00,17.72,
14/2/1994 5:00,17.67,
14/2/1994 6:00,17.64,
14/2/1994 7:00,17.65,
14/2/1994 8:00,17.65,
14/2/1994 9:00,17.63,
14/2/1994 10:00,17.62,
14/2/1994 11:00,17.71,
14/2/1994 12:00,17.79,
14/2/1994 13:00,17.78,
14/2/1994 14:00,17.78,
14/2/1994 15:00,17.90,
14/2/1994 16:00,17.95,
14/2/1994 17:00,17.97,
14/2/1994 18:00,17.97,
14/2/1994 19:00,17.96,
14/2/1994 20:00,17.96,
14/2/1994 21:00,17.96,
14/2/1994 22:00,17.96,
14/2/1994 23:00,17.95,
15/2/1994 0:00,17.92,
15/2/1994 1:00,17.88,
15/2/1994 2:00,17.86,
15/2/1994 3:00,17.82,
15/2/1994 4:00,17.75,
15/2/1994 5:00,17.75,
15/2/1994 6:00,17.77,
15/2/1994 7:00,17.79,
15/2/1994 8:00,17.81,
15/2/1994 9:00,17.83,
15/2/1994 10:00,17.86,
15/2/1994 11:00,17.89,
15/2/1994 12:00,17.91,
15/2/1994 13:00,17.93,
15/2/1994 14:00,17.93,
15/2/1994 15:00,17.94,
15/2/1994 16:00,17.93,
15/2/1994 17:00,17.93,
15/2/1994 18:00,17.92,
15/2/1994 19:00,17.91,
15/2/1994 20:00,17.90,
15/2/1994 21:00,17.89,
15/2/1994 22:00,17.88,
15/2/1994 23:00,17.87,
16/2/1994 0:00,17.84,
16/2/1994 1:00,17.82,
16/2/1994 2:00,17.80,
16/2/1994 3:00,17.78,
16/2/1994 4:00,17.77,
16/2/1994 5:00,17.76,
16/2/1994 6:00,17.75,
16/2/1994 7:00,17.73,
16/2/1994 8:00,17.72,
16/2/1994 9:00,,
16/2/1994 10:00,,
16/2/1994 11:00,,
16/2/1994 12:00,,
16/2/1994 13:00,,
16/2/1994 14:00,,
16/2/1994 15:00,,
16/2/1994 16:00,,
16/2/1994 17:00,,
16/2/1994 18:00,,
16/2/1994 19:00,,
16/2/1994 20:00,,
16/2/1994 21:00,,
16/2/1994 22:00,,
16/2/1994 23:00,,
17/2/1994 0:00,,
17/2/1994 1:00,,
17/2/1994 2:00,,
17/2/1994 3:00,,
17/2/1994 4:00,,
17/2/1994 5:00,,
17/2/1994 6:00,,
17/2/1994 7:00,,
17/2/1994 8:00,,
17/2/1994 9:00,,
17/2/1994 10:00,,
17/2/1994 11:00,17.54,
17/2/1994 12:00,17.56,
17/2/1994 13:00,17.60,
17/2/1994 14:00,17.64,
17/2/1994 15:00,17.64,
17/2/1994 16:00,17.64,
17/2/1994 17:00,17.64,
17/2/1994 18:00,17.63,
17/2/1994 19:00,17.62,
17/2/1994 20:00,17.64,
17/2/1994 21:00,17.63,
17/2/1994 22:00,17.61,
17/2/1994 23:00,17.61,
18/2/1994 0:00,17.61,
18/2/1994 1:00,17.57,
18/2/1994 2:00,17.52,
18/2/1994 3:00,17.51,
18/2/1994 4:00,17.50,
18/2/1994 5:00,17.50,
18/2/1994 6:00,17.50,
18/2/1994 7:00,17.49,
18/2/1994 8:00,17.49,
18/2/1994 9:00,17.51,
18/2/1994 10:00,17.53,
18/2/1994 11:00,17.52,
18/2/1994 12:00,17.52,
18/2/1994 13:00,17.51,
18/2/1994 14:00,17.51,
18/2/1994 15:00,17.51,
18/2/1994 16:00,17.53,
18/2/1994 17:00,17.55,
18/2/1994 18:00,17.56,
18/2/1994 19:00,17.58,
18/2/1994 20:00,17.56,
18/2/1994 21:00,17.53,
18/2/1994 22:00,17.54,
18/2/1994 23:00,17.52,
19/2/1994 0:00,17.51,
19/2/1994 1:00,17.52,
19/2/1994 2:00,17.52,
19/2/1994 3:00,17.51,
19/2/1994 4:00,17.52,
19/2/1994 5:00,17.52,
19/2/1994 6:00,17.50,
19/2/1994 7:00,17.50,
19/2/1994 8:00,17.51,
19/2/1994 9:00,17.52,
19/2/1994 10:00,17.52,
19/2/1994 11:00,17.52,
19/2/1994 12:00,17.51,
19/2/1994 13:00,17.51,
19/2/1994 14:00,17.49,
19/2/1994 15:00,17.47,
19/2/1994 16:00,17.48,
19/2/1994 17:00,17.48,
19/2/1994 18:00,17.49,
19/2/1994 19:00,17.51,
19/2/1994 20:00,17.53,
19/2/1994 21:00,17.52,
19/2/1994 22:00,17.51,
19/2/1994 23:00,17.50,
20/2/1994 0:00,17.49,
20/2/1994 1:00,17.47,
20/2/1994 2:00,17.45,
20/2/1994 3:00,17.45,
20/2/1994 4:00,17.46,
20/2/1994 5:00,17.47,
20/2/1994 6:00,17.48,
20/2/1994 7:00,17.48,
20/2/1994 8:00,17.49,
20/2/1994 9:00,17.49,
20/2/1994 10:00,17.50,
20/2/1994 11:00,17.52,
20/2/1994 12:00,17.53,
20/2/1994 13:00,17.56,
20/2/1994 14:00,17.58,
20/2/1994 15:00,17.59,
20/2/1994 16:00,17.59,
20/2/1994 17:00,17.62,
20/2/1994 18:00,17.63,
20/2/1994 19:00,17.66,
20/2/1994 20:00,17.63,
20/2/1994 21:00,17.62,
20/2/1994 22:00,17.61,
20/2/1994 23:00,17.63,
21/2/1994 0:00,17.59,
21/2/1994 1:00,17.60,
21/2/1994 2:00,17.59,
21/2/1994 3:00,17.57,
21/2/1994 4:00,17.53,
21/2/1994 5:00,17.51,
21/2/1994 6:00,17.50,
21/2/1994 7:00,17.51,
21/2/1994 8:00,17.50,
21/2/1994 9:00,17.52,
21/2/1994 10:00,,
21/2/1994 11:00,17.40,
21/2/1994 12:00,17.42,
21/2/1994 13:00,17.53,
21/2/1994 14:00,17.64,
21/2/1994 15:00,17.66,
21/2/1994 16:00,17.63,
21/2/1994 17:00,17.59,
21/2/1994 18:00,17.52,
21/2/1994 19:00,17.54,
21/2/1994 20:00,17.58,
21/2/1994 21:00,17.61,
21/2/1994 22:00,17.63,
21/2/1994 23:00,17.63,
22/2/1994 0:00,17.61,
22/2/1994 1:00,17.62,
22/2/1994 2:00,17.63,
22/2/1994 3:00,17.65,
22/2/1994 4:00,17.66,
22/2/1994 5:00,17.66,
22/2/1994 6:00,17.66,
22/2/1994 7:00,17.66,
22/2/1994 8:00,17.66,
22/2/1994 9:00,17.67,
22/2/1994 10:00,17.68,
22/2/1994 11:00,17.68,
22/2/1994 12:00,17.68,
22/2/1994 13:00,17.69,
22/2/1994 14:00,17.69,
22/2/1994 15:00,17.69,
22/2/1994 16:00,17.68,
22/2/1994 17:00,17.66,
22/2/1994 18:00,17.64,
22/2/1994 19:00,17.61,
22/2/1994 20:00,17.59,
22/2/1994 21:00,17.57,
22/2/1994 22:00,17.58,
22/2/1994 23:00,17.58,
23/2/1994 0:00,17.58,
23/2/1994 1:00,17.58,
23/2/1994 2:00,17.58,
23/2/1994 3:00,17.59,
23/2/1994 4:00,17.59,
23/2/1994 5:00,17.58,
23/2/1994 6:00,17.58,
23/2/1994 7:00,17.58,
23/2/1994 8:00,17.57,
23/2/1994 9:00,17.57,
23/2/1994 10:00,17.58,
23/2/1994 11:00,17.59,
23/2/1994 12:00,17.59,
23/2/1994 13:00,17.58,
23/2/1994 14:00,17.58,
23/2/1994 15:00,17.56,
23/2/1994 16:00,17.50,
23/2/1994 17:00,17.48,
23/2/1994 18:00,17.48,
23/2/1994 19:00,17.48,
23/2/1994 20:00,17.49,
23/2/1994 21:00,17.49,
23/2/1994 22:00,17.48,
23/2/1994 23:00,17.47,
24/2/1994 0:00,17.46,
24/2/1994 1:00,17.43,
24/2/1994 2:00,17.40,
24/2/1994 3:00,17.39,
24/2/1994 4:00,17.38,
24/2/1994 5:00,17.42,
24/2/1994 6:00,17.43,
24/2/1994 7:00,17.41,
24/2/1994 8:00,17.42,
24/2/1994 9:00,17.47,
24/2/1994 10:00,17.51,
24/2/1994 11:00,17.55,
24/2/1994 12:00,17.59,
24/2/1994 13:00,17.62,
24/2/1994 14:00,17.61,
24/2/1994 15:00,17.62,
24/2/1994 16:00,17.57,
24/2/1994 17:00,17.59,
24/2/1994 18:00,17.61,
24/2/1994 19:00,17.53,
24/2/1994 20:00,17.43,
24/2/1994 21:00,17.39,
24/2/1994 22:00,17.42,
24/2/1994 23:00,17.47,
25/2/1994 0:00,17.48,
25/2/1994 1:00,17.48,
25/2/1994 2:00,17.46,
25/2/1994 3:00,17.45,
25/2/1994 4:00,17.43,
25/2/1994 5:00,17.42,
25/2/1994 6:00,,
25/2/1994 7:00,,
25/2/1994 8:00,,
25/2/1994 9:00,,
25/2/1994 10:00,,
25/2/1994 11:00,,
25/2/1994 12:00,,
25/2/1994 13:00,,
25/2/1994 14:00,,
25/2/1994 15:00,,
25/2/1994 16:00,,
25/2/1994 17:00,,
25/2/1994 18:00,,
25/2/1994 19:00,,
25/2/1994 20:00,,
25/2/1994 21:00,,
25/2/1994 22:00,,
25/2/1994 23:00,,
26/2/1994 0:00,,
26/2/1994 1:00,,
26/2/1994 2:00,,
26/2/1994 3:00,,
26/2/1994 4:00,,
26/2/1994 5:00,,
26/2/1994 6:00,,
26/2/1994 7:00,,
26/2/1994 8:00,,
26/2/1994 9:00,,
26/2/1994 10:00,,
26/2/1994 11:00,,
26/2/1994 12:00,,
26/2/1994 13:00,,
26/2/1994 14:00,,
26/2/1994 15:00,,
26/2/1994 16:00,,
26/2/1994 17:00,,
26/2/1994 18:00,,
26/2/1994 19:00,,
26/2/1994 20:00,,
26/2/1994 21:00,,
26/2/1994 22:00,,
26/2/1994 23:00,,
27/2/1994 0:00,,
27/2/1994 1:00,,
27/2/1994 2:00,,
27/2/1994 3:00,,
27/2/1994 4:00,,
27/2/1994 5:00,,
27/2/1994 6:00,,
27/2/1994 7:00,,
27/2/1994 8:00,,
27/2/1994 9:00,,
27/2/1994 10:00,,
27/2/1994 11:00,,
27/2/1994 12:00,,
27/2/1994 13:00,,
27/2/1994 14:00,,
27/2/1994 15:00,,
27/2/1994 16:00,,
27/2/1994 17:00,,
27/2/1994 18:00,,
27/2/1994 19:00,,
27/2/1994 20:00,,
27/2/1994 21:00,,
27/2/1994 22:00,,
27/2/1994 23:00,,
28/2/1994 0:00,,
28/2/1994 1:00,,
28/2/1994 2:00,,
28/2/1994 3:00,,
28/2/1994 4:00,,
28/2/1994 5:00,,
28/2/1994 6:00,,
28/2/1994 7:00,,
28/2/1994 8:00,,
28/2/1994 9:00,,
28/2/1994 10:00,,
28/2/1994 11:00,,
28/2/1994 12:00,,
28/2/1994 13:00,,
28/2/1994 14:00,,
28/2/1994 15:00,,
28/2/1994 16:00,,
28/2/1994 17:00,,
28/2/1994 18:00,,
28/2/1994 19:00,,
28/2/1994 20:00,,
28/2/1994 21:00,,
28/2/1994 22:00,,
28/2/1994 23:00,,
1/3/1994 0:00,,
1/3/1994 1:00,,
1/3/1994 2:00,,
1/3/1994 3:00,,
1/3/1994 4:00,,
1/3/1994 5:00,,
1/3/1994 6:00,,
1/3/1994 7:00,,
1/3/1994 8:00,,
1/3/1994 9:00,,
1/3/1994 10:00,,
1/3/1994 11:00,,
1/3/1994 12:00,,
1/3/1994 13:00,,
1/3/1994 14:00,,
1/3/1994 15:00,,
1/3/1994 16:00,,
1/3/1994 17:00,,
1/3/1994 18:00,,
1/3/1994 19:00,,
1/3/1994 20:00,,
1/3/1994 21:00,,
1/3/1994 22:00,,
1/3/1994 23:00,,
2/3/1994 0:00,,
2/3/1994 1:00,,
2/3/1994 2:00,,
2/3/1994 3:00,,
2/3/1994 4:00,,
2/3/1994 5:00,,
2/3/1994 6:00,,
2/3/1994 7:00,,
2/3/1994 8:00,,
2/3/1994 9:00,,
2/3/1994 10:00,,
2/3/1994 11:00,,
2/3/1994 12:00,,
2/3/1994 13:00,,
2/3/1994 14:00,,
2/3/1994 15:00,,
2/3/1994 16:00,,
2/3/1994 17:00,,
2/3/1994 18:00,,
2/3/1994 19:00,,
2/3/1994 20:00,,
2/3/1994 21:00,,
2/3/1994 22:00,,
2/3/1994 23:00,,
3/3/1994 0:00,17.63,
3/3/1994 1:00,17.62,
3/3/1994 2:00,17.58,
3/3/1994 3:00,17.56,
3/3/1994 4:00,17.56,
3/3/1994 5:00,17.54,
3/3/1994 6:00,17.52,
3/3/1994 7:00,17.52,
3/3/1994 8:00,17.53,
3/3/1994 9:00,17.54,
3/3/1994 10:00,17.57,
3/3/1994 11:00,17.63,
3/3/1994 12:00,17.71,
3/3/1994 13:00,17.68,
3/3/1994 14:00,17.66,
3/3/1994 15:00,17.67,
3/3/1994 16:00,17.66,
3/3/1994 17:00,17.66,
3/3/1994 18:00,17.65,
3/3/1994 19:00,17.64,
3/3/1994 20:00,17.64,
3/3/1994 21:00,17.64,
3/3/1994 22:00,17.63,
3/3/1994 23:00,17.61,
4/3/1994 0:00,17.59,
4/3/1994 1:00,17.58,
4/3/1994 2:00,17.58,
4/3/1994 3:00,17.58,
4/3/1994 4:00,17.59,
4/3/1994 5:00,17.58,
4/3/1994 6:00,17.59,
4/3/1994 7:00,17.59,
4/3/1994 8:00,17.60,
4/3/1994 9:00,17.62,
4/3/1994 10:00,17.63,
4/3/1994 11:00,17.65,
4/3/1994 12:00,17.67,
4/3/1994 13:00,17.71,
4/3/1994 14:00,17.71,
4/3/1994 15:00,17.72,
4/3/1994 16:00,17.72,
4/3/1994 17:00,17.74,
4/3/1994 18:00,17.81,
4/3/1994 19:00,17.76,
4/3/1994 20:00,17.72,
4/3/1994 21:00,17.69,
4/3/1994 22:00,17.69,
4/3/1994 23:00,17.67,
5/3/1994 0:00,17.67,
5/3/1994 1:00,17.68,
5/3/1994 2:00,17.68,
5/3/1994 3:00,17.68,
5/3/1994 4:00,17.67,
5/3/1994 5:00,17.66,
5/3/1994 6:00,17.66,
5/3/1994 7:00,17.64,
5/3/1994 8:00,17.64,
5/3/1994 9:00,17.65,
5/3/1994 10:00,17.66,
5/3/1994 11:00,17.68,
5/3/1994 12:00,17.69,
5/3/1994 13:00,17.75,
5/3/1994 14:00,17.80,
5/3/1994 15:00,17.75,
5/3/1994 16:00,17.73,
5/3/1994 17:00,17.82,
5/3/1994 18:00,17.98,
5/3/1994 19:00,18.01,
5/3/1994 20:00,17.95,
5/3/1994 21:00,17.87,
5/3/1994 22:00,17.84,
5/3/1994 23:00,17.81,
6/3/1994 0:00,17.77,
6/3/1994 1:00,17.72,
6/3/1994 2:00,17.69,
6/3/1994 3:00,17.68,
6/3/1994 4:00,17.67,
6/3/1994 5:00,17.64,
6/3/1994 6:00,17.62,
6/3/1994 7:00,17.60,
6/3/1994 8:00,17.61,
6/3/1994 9:00,17.62,
6/3/1994 10:00,17.62,
6/3/1994 11:00,17.62,
6/3/1994 12:00,17.61,
6/3/1994 13:00,17.61,
6/3/1994 14:00,17.60,
6/3/1994 15:00,17.59,
6/3/1994 16:00,17.58,
6/3/1994 17:00,17.57,
6/3/1994 18:00,17.56,
6/3/1994 19:00,17.54,
6/3/1994 20:00,17.52,
6/3/1994 21:00,17.50,
6/3/1994 22:00,17.48,
6/3/1994 23:00,17.48,
7/3/1994 0:00,17.47,
7/3/1994 1:00,17.47,
7/3/1994 2:00,17.45,
7/3/1994 3:00,17.42,
7/3/1994 4:00,17.39,
7/3/1994 5:00,17.39,
7/3/1994 6:00,17.41,
7/3/1994 7:00,17.41,
7/3/1994 8:00,17.40,
7/3/1994 9:00,17.41,
7/3/1994 10:00,17.43,
7/3/1994 11:00,17.43,
7/3/1994 12:00,17.45,
7/3/1994 13:00,17.48,
7/3/1994 14:00,17.49,
7/3/1994 15:00,17.49,
7/3/1994 16:00,17.48,
7/3/1994 17:00,17.45,
7/3/1994 18:00,17.40,
7/3/1994 19:00,17.34,
7/3/1994 20:00,17.30,
7/3/1994 21:00,17.30,
7/3/1994 22:00,17.31,
7/3/1994 23:00,17.31,
8/3/1994 0:00,17.30,
8/3/1994 1:00,17.31,
8/3/1994 2:00,17.31,
8/3/1994 3:00,17.31,
8/3/1994 4:00,17.31,
8/3/1994 5:00,17.31,
8/3/1994 6:00,17.32,
8/3/1994 7:00,17.32,
8/3/1994 8:00,17.33,
8/3/1994 9:00,17.33,
8/3/1994 10:00,17.36,
8/3/1994 11:00,17.38,
8/3/1994 12:00,17.38,
8/3/1994 13:00,17.39,
8/3/1994 14:00,17.40,
8/3/1994 15:00,17.39,
8/3/1994 16:00,17.41,
8/3/1994 17:00,17.44,
8/3/1994 18:00,17.45,
8/3/1994 19:00,17.48,
8/3/1994 20:00,17.47,
8/3/1994 21:00,17.47,
8/3/1994 22:00,17.47,
8/3/1994 23:00,17.45,
9/3/1994 0:00,17.43,
9/3/1994 1:00,17.39,
9/3/1994 2:00,17.36,
9/3/1994 3:00,17.37,
9/3/1994 4:00,17.37,
9/3/1994 5:00,17.37,
9/3/1994 6:00,17.36,
9/3/1994 7:00,17.36,
9/3/1994 8:00,17.37,
9/3/1994 9:00,17.38,
9/3/1994 10:00,17.39,
9/3/1994 11:00,17.38,
9/3/1994 12:00,17.37,
9/3/1994 13:00,17.37,
9/3/1994 14:00,17.37,
9/3/1994 15:00,17.38,
9/3/1994 16:00,17.42,
9/3/1994 17:00,17.44,
9/3/1994 18:00,17.45,
9/3/1994 19:00,17.43,
9/3/1994 20:00,17.43,
9/3/1994 21:00,17.43,
9/3/1994 22:00,17.42,
9/3/1994 23:00,17.41,
10/3/1994 0:00,17.40,
10/3/1994 1:00,17.43,
10/3/1994 2:00,17.45,
10/3/1994 3:00,17.44,
10/3/1994 4:00,17.43,
10/3/1994 5:00,17.42,
10/3/1994 6:00,17.41,
10/3/1994 7:00,17.41,
10/3/1994 8:00,17.41,
10/3/1994 9:00,17.44,
10/3/1994 10:00,17.53,
10/3/1994 11:00,17.53,
10/3/1994 12:00,17.57,
10/3/1994 13:00,17.59,
10/3/1994 14:00,17.59,
10/3/1994 15:00,17.60,
10/3/1994 16:00,17.60,
10/3/1994 17:00,17.59,
10/3/1994 18:00,17.61,
10/3/1994 19:00,17.64,
10/3/1994 20:00,17.63,
10/3/1994 21:00,17.60,
10/3/1994 22:00,17.58,
10/3/1994 23:00,17.55,
11/3/1994 0:00,17.49,
11/3/1994 1:00,17.41,
11/3/1994 2:00,17.40,
11/3/1994 3:00,17.39,
11/3/1994 4:00,17.38,
11/3/1994 5:00,17.38,
11/3/1994 6:00,17.36,
11/3/1994 7:00,17.35,
11/3/1994 8:00,17.35,
11/3/1994 9:00,17.34,
11/3/1994 10:00,17.33,
11/3/1994 11:00,17.33,
11/3/1994 12:00,17.33,
11/3/1994 13:00,17.32,
11/3/1994 14:00,17.32,
11/3/1994 15:00,17.33,
11/3/1994 16:00,17.32,
11/3/1994 17:00,17.31,
11/3/1994 18:00,17.31,
11/3/1994 19:00,17.31,
11/3/1994 20:00,17.29,
11/3/1994 21:00,17.28,
11/3/1994 22:00,17.26,
11/3/1994 23:00,17.26,
12/3/1994 0:00,17.27,
12/3/1994 1:00,17.27,
12/3/1994 2:00,17.26,
12/3/1994 3:00,17.26,
12/3/1994 4:00,17.25,
12/3/1994 5:00,17.25,
12/3/1994 6:00,17.22,
12/3/1994 7:00,17.23,
12/3/1994 8:00,17.20,
12/3/1994 9:00,17.18,
12/3/1994 10:00,17.22,
12/3/1994 11:00,17.26,
12/3/1994 12:00,17.31,
12/3/1994 13:00,17.33,
12/3/1994 14:00,17.34,
12/3/1994 15:00,17.34,
12/3/1994 16:00,17.33,
12/3/1994 17:00,17.26,
12/3/1994 18:00,17.23,
12/3/1994 19:00,17.21,
12/3/1994 20:00,17.18,
12/3/1994 21:00,17.14,
12/3/1994 22:00,17.10,
12/3/1994 23:00,17.10,
13/3/1994 0:00,17.08,
13/3/1994 1:00,17.05,
13/3/1994 2:00,17.01,
13/3/1994 3:00,16.98,
13/3/1994 4:00,16.95,
13/3/1994 5:00,16.92,
13/3/1994 6:00,16.89,
13/3/1994 7:00,16.89,
13/3/1994 8:00,16.91,
13/3/1994 9:00,16.94,
13/3/1994 10:00,17.01,
13/3/1994 11:00,17.06,
13/3/1994 12:00,17.04,
13/3/1994 13:00,16.99,
13/3/1994 14:00,17.03,
13/3/1994 15:00,17.07,
13/3/1994 16:00,17.01,
13/3/1994 17:00,17.01,
13/3/1994 18:00,17.01,
13/3/1994 19:00,16.98,
13/3/1994 20:00,17.01,
13/3/1994 21:00,17.03,
13/3/1994 22:00,17.03,
13/3/1994 23:00,17.01,
14/3/1994 0:00,17.01,
14/3/1994 1:00,16.99,
14/3/1994 2:00,16.94,
14/3/1994 3:00,16.91,
14/3/1994 4:00,16.86,
14/3/1994 5:00,16.83,
14/3/1994 6:00,16.92,
14/3/1994 7:00,17.03,
14/3/1994 8:00,16.99,
14/3/1994 9:00,16.94,
14/3/1994 10:00,16.96,
14/3/1994 11:00,17.06,
14/3/1994 12:00,17.11,
14/3/1994 13:00,17.19,
14/3/1994 14:00,17.23,
14/3/1994 15:00,17.24,
14/3/1994 16:00,17.23,
14/3/1994 17:00,17.21,
14/3/1994 18:00,17.19,
14/3/1994 19:00,17.18,
14/3/1994 20:00,17.17,
14/3/1994 21:00,17.14,
14/3/1994 22:00,17.14,
14/3/1994 23:00,17.14,
15/3/1994 0:00,17.14,
15/3/1994 1:00,17.13,
15/3/1994 2:00,17.11,
15/3/1994 3:00,17.09,
15/3/1994 4:00,17.08,
15/3/1994 5:00,17.04,
15/3/1994 6:00,16.96,
15/3/1994 7:00,16.96,
15/3/1994 8:00,16.97,
15/3/1994 9:00,16.94,
15/3/1994 10:00,16.98,
15/3/1994 11:00,17.03,
15/3/1994 12:00,17.06,
15/3/1994 13:00,17.08,
15/3/1994 14:00,17.09,
15/3/1994 15:00,17.09,
15/3/1994 16:00,17.09,
15/3/1994 17:00,17.09,
15/3/1994 18:00,17.10,
15/3/1994 19:00,17.10,
15/3/1994 20:00,17.10,
15/3/1994 21:00,17.09,
15/3/1994 22:00,17.07,
15/3/1994 23:00,17.07,
16/3/1994 0:00,17.07,
16/3/1994 1:00,17.07,
16/3/1994 2:00,17.07,
16/3/1994 3:00,17.07,
16/3/1994 4:00,17.06,
16/3/1994 5:00,17.06,
16/3/1994 6:00,17.06,
16/3/1994 7:00,17.06,
16/3/1994 8:00,17.07,
16/3/1994 9:00,17.08,
16/3/1994 10:00,17.08,
16/3/1994 11:00,17.08,
16/3/1994 12:00,17.09,
16/3/1994 13:00,17.15,
16/3/1994 14:00,17.21,
16/3/1994 15:00,17.22,
16/3/1994 16:00,17.22,
16/3/1994 17:00,17.21,
16/3/1994 18:00,17.22,
16/3/1994 19:00,17.22,
16/3/1994 20:00,17.21,
16/3/1994 21:00,17.20,
16/3/1994 22:00,17.11,
16/3/1994 23:00,17.05,
17/3/1994 0:00,17.01,
17/3/1994 1:00,16.96,
17/3/1994 2:00,16.95,
17/3/1994 3:00,17.00,
17/3/1994 4:00,17.09,
17/3/1994 5:00,17.14,
17/3/1994 6:00,17.21,
17/3/1994 7:00,17.23,
17/3/1994 8:00,17.26,
17/3/1994 9:00,17.22,
17/3/1994 10:00,17.13,
17/3/1994 11:00,17.07,
17/3/1994 12:00,17.12,
17/3/1994 13:00,17.29,
17/3/1994 14:00,17.32,
17/3/1994 15:00,17.38,
17/3/1994 16:00,17.41,
17/3/1994 17:00,17.45,
17/3/1994 18:00,17.43,
17/3/1994 19:00,17.43,
17/3/1994 20:00,17.44,
17/3/1994 21:00,17.35,
17/3/1994 22:00,17.31,
17/3/1994 23:00,17.29,
18/3/1994 0:00,17.30,
18/3/1994 1:00,17.32,
18/3/1994 2:00,17.34,
18/3/1994 3:00,17.36,
18/3/1994 4:00,17.37,
18/3/1994 5:00,17.37,
18/3/1994 6:00,17.38,
18/3/1994 7:00,17.39,
18/3/1994 8:00,17.35,
18/3/1994 9:00,17.27,
18/3/1994 10:00,17.19,
18/3/1994 11:00,17.17,
18/3/1994 12:00,17.12,
18/3/1994 13:00,17.22,
18/3/1994 14:00,17.27,
18/3/1994 15:00,17.23,
18/3/1994 16:00,17.14,
18/3/1994 17:00,17.10,
18/3/1994 18:00,17.16,
18/3/1994 19:00,17.12,
18/3/1994 20:00,17.03,
18/3/1994 21:00,17.02,
18/3/1994 22:00,17.02,
18/3/1994 23:00,17.09,
19/3/1994 0:00,17.11,
19/3/1994 1:00,17.16,
19/3/1994 2:00,17.19,
19/3/1994 3:00,17.16,
19/3/1994 4:00,17.23,
19/3/1994 5:00,17.29,
